"","date","tmin","year","month","day","wy","yd","wyd","tmax","tmean","location"
"286",2018-10-13,5.6378,2018,10,13,2019,286,13,23.1721,14.40495,"Santa Barbara"
"287",2018-10-14,7.3474,2018,10,14,2019,287,14,24.9854,16.1664,"Santa Barbara"
"288",2018-10-15,4.6845,2018,10,15,2019,288,15,24.9304,14.80745,"Santa Barbara"
"289",2018-10-16,8.7226,2018,10,16,2019,289,16,24.9986,16.8606,"Santa Barbara"
"290",2018-10-17,12.6903,2018,10,17,2019,290,17,21.4533,17.0718,"Santa Barbara"
"291",2018-10-18,12.0534,2018,10,18,2019,291,18,26.8134,19.4334,"Santa Barbara"
"292",2018-10-19,12.0446,2018,10,19,2019,292,19,24.6723,18.35845,"Santa Barbara"
"293",2018-10-20,7.8506,2018,10,20,2019,293,20,23.3172,15.5839,"Santa Barbara"
"294",2018-10-21,11.7217,2018,10,21,2019,294,21,19.4926,15.60715,"Santa Barbara"
"295",2018-10-22,9.2633,2018,10,22,2019,295,22,19.1172,14.19025,"Santa Barbara"
"296",2018-10-23,9.9669,2018,10,23,2019,296,23,20.8566,15.41175,"Santa Barbara"
"297",2018-10-24,7.7341,2018,10,24,2019,297,24,19.3293,13.5317,"Santa Barbara"
"298",2018-10-25,8.239,2018,10,25,2019,298,25,25.8207,17.02985,"Santa Barbara"
"299",2018-10-26,9.7416,2018,10,26,2019,299,26,23.0549,16.39825,"Santa Barbara"
"300",2018-10-27,9.4923,2018,10,27,2019,300,27,21.0045,15.2484,"Santa Barbara"
"301",2018-10-28,7.7102,2018,10,28,2019,301,28,20.9609,14.33555,"Santa Barbara"
"302",2018-10-29,5.9339,2018,10,29,2019,302,29,18.4212,12.17755,"Santa Barbara"
"303",2018-10-30,2.4383,2018,10,30,2019,303,30,16.1361,9.2872,"Santa Barbara"
"304",2018-10-31,3.4527,2018,10,31,2019,304,31,16.0629,9.7578,"Santa Barbara"
"305",2018-11-01,4.1042,2018,11,1,2019,305,32,16.9766,10.5404,"Santa Barbara"
"306",2018-11-02,2.2894,2018,11,2,2019,306,33,15.7205,9.00495,"Santa Barbara"
"307",2018-11-03,5.6469,2018,11,3,2019,307,34,13.7788,9.71285,"Santa Barbara"
"308",2018-11-04,3.2411,2018,11,4,2019,308,35,14.9446,9.09285,"Santa Barbara"
"309",2018-11-05,6.8592,2018,11,5,2019,309,36,17.4515,12.15535,"Santa Barbara"
"310",2018-11-06,6.7557,2018,11,6,2019,310,37,18.3029,12.5293,"Santa Barbara"
"311",2018-11-07,4.4124,2018,11,7,2019,311,38,17.9397,11.17605,"Santa Barbara"
"312",2018-11-08,5.5183,2018,11,8,2019,312,39,17.3587,11.4385,"Santa Barbara"
"313",2018-11-09,5.1747,2018,11,9,2019,313,40,18.8486,12.01165,"Santa Barbara"
"314",2018-11-10,4.0135,2018,11,10,2019,314,41,17.6757,10.8446,"Santa Barbara"
"315",2018-11-11,6.3591,2018,11,11,2019,315,42,18.0554,12.20725,"Santa Barbara"
"316",2018-11-12,4.0237,2018,11,12,2019,316,43,22.3183,13.171,"Santa Barbara"
"317",2018-11-13,6.0973,2018,11,13,2019,317,44,22.306,14.20165,"Santa Barbara"
"318",2018-11-14,7.244,2018,11,14,2019,318,45,21.9735,14.60875,"Santa Barbara"
"319",2018-11-15,9.6617,2018,11,15,2019,319,46,20.7473,15.2045,"Santa Barbara"
"320",2018-11-16,6.9891,2018,11,16,2019,320,47,20.9289,13.959,"Santa Barbara"
"321",2018-11-17,3.9204,2018,11,17,2019,321,48,18.5568,11.2386,"Santa Barbara"
"322",2018-11-18,4.1656,2018,11,18,2019,322,49,18.4217,11.29365,"Santa Barbara"
"323",2018-11-19,2.3354,2018,11,19,2019,323,50,19.6643,10.99985,"Santa Barbara"
"324",2018-11-20,1.3912,2018,11,20,2019,324,51,21.0654,11.2283,"Santa Barbara"
"325",2018-11-21,0.0628,2018,11,21,2019,325,52,23.0693,11.56605,"Santa Barbara"
"326",2018-11-22,0.3766,2018,11,22,2019,326,53,23.6501,12.01335,"Santa Barbara"
"327",2018-11-23,-1.4652,2018,11,23,2019,327,54,21.1105,9.82265,"Santa Barbara"
"328",2018-11-24,4.2159,2018,11,24,2019,328,55,19.4027,11.8093,"Santa Barbara"
"329",2018-11-25,8.7596,2018,11,25,2019,329,56,16.3615,12.56055,"Santa Barbara"
"330",2018-11-26,6.404,2018,11,26,2019,330,57,16.9478,11.6759,"Santa Barbara"
"331",2018-11-27,5.3838,2018,11,27,2019,331,58,17.146,11.2649,"Santa Barbara"
"332",2018-11-28,7.3984,2018,11,28,2019,332,59,17.7563,12.57735,"Santa Barbara"
"333",2018-11-29,7.5081,2018,11,29,2019,333,60,19.6416,13.57485,"Santa Barbara"
"334",2018-11-30,7.9214,2018,11,30,2019,334,61,17.8217,12.87155,"Santa Barbara"
"335",2018-12-01,7.0316,2018,12,1,2019,335,62,16.7064,11.869,"Santa Barbara"
"336",2018-12-02,4.981,2018,12,2,2019,336,63,15.5957,10.28835,"Santa Barbara"
"337",2018-12-03,6.4886,2018,12,3,2019,337,64,17.0482,11.7684,"Santa Barbara"
"338",2018-12-04,4.3976,2018,12,4,2019,338,65,16.8227,10.61015,"Santa Barbara"
"339",2018-12-05,4.4456,2018,12,5,2019,339,66,16.8263,10.63595,"Santa Barbara"
"340",2018-12-06,1.1961,2018,12,6,2019,340,67,16.1359,8.666,"Santa Barbara"
"341",2018-12-07,4.0498,2018,12,7,2019,341,68,12.9281,8.48895,"Santa Barbara"
"342",2018-12-08,3.1024,2018,12,8,2019,342,69,17.1604,10.1314,"Santa Barbara"
"343",2018-12-09,2.8027,2018,12,9,2019,343,70,15.2054,9.00405,"Santa Barbara"
"344",2018-12-10,3.5062,2018,12,10,2019,344,71,15.4582,9.4822,"Santa Barbara"
"345",2018-12-11,2.5249,2018,12,11,2019,345,72,14.721,8.62295,"Santa Barbara"
"346",2018-12-12,3.8091,2018,12,12,2019,346,73,18.0436,10.92635,"Santa Barbara"
"347",2018-12-13,7.9855,2018,12,13,2019,347,74,17.7353,12.8604,"Santa Barbara"
"348",2018-12-14,6.1518,2018,12,14,2019,348,75,20.7842,13.468,"Santa Barbara"
"349",2018-12-15,4.9984,2018,12,15,2019,349,76,20.2231,12.61075,"Santa Barbara"
"350",2018-12-16,2.976,2018,12,16,2019,350,77,21.1772,12.0766,"Santa Barbara"
"351",2018-12-17,5.3063,2018,12,17,2019,351,78,17.7502,11.52825,"Santa Barbara"
"352",2018-12-18,6.3721,2018,12,18,2019,352,79,17.6609,12.0165,"Santa Barbara"
"353",2018-12-19,4.3775,2018,12,19,2019,353,80,19.3516,11.86455,"Santa Barbara"
"354",2018-12-20,4.4843,2018,12,20,2019,354,81,16.7645,10.6244,"Santa Barbara"
"355",2018-12-21,5.2471,2018,12,21,2019,355,82,17.8315,11.5393,"Santa Barbara"
"356",2018-12-22,6.9749,2018,12,22,2019,356,83,18.8429,12.9089,"Santa Barbara"
"357",2018-12-23,2.9474,2018,12,23,2019,357,84,18.3081,10.62775,"Santa Barbara"
"358",2018-12-24,7.6587,2018,12,24,2019,358,85,18.7287,13.1937,"Santa Barbara"
"359",2018-12-25,5.5203,2018,12,25,2019,359,86,19.6257,12.573,"Santa Barbara"
"360",2018-12-26,11.1967,2018,12,26,2019,360,87,13.9991,12.5979,"Santa Barbara"
"361",2018-12-27,10.5749,2018,12,27,2019,361,88,14.2411,12.408,"Santa Barbara"
"362",2018-12-28,7.8251,2018,12,28,2019,362,89,19.3866,13.60585,"Santa Barbara"
"363",2018-12-29,3.621,2018,12,29,2019,363,90,20.4301,12.02555,"Santa Barbara"
"364",2018-12-30,3.0981,2018,12,30,2019,364,91,19.3434,11.22075,"Santa Barbara"
"365",2018-12-31,1.7151,2018,12,31,2019,365,92,19.0957,10.4054,"Santa Barbara"
"366",2019-01-01,9.0268,2019,1,1,2019,1,93,23.5533,16.29005,"Santa Barbara"
"367",2019-01-02,6.2368,2019,1,2,2019,2,94,22.3212,14.279,"Santa Barbara"
"368",2019-01-03,6.5361,2019,1,3,2019,3,95,21.563,14.04955,"Santa Barbara"
"369",2019-01-04,2.0853,2019,1,4,2019,4,96,21.1888,11.63705,"Santa Barbara"
"370",2019-01-05,2.1978,2019,1,5,2019,5,97,17.4217,9.80975,"Santa Barbara"
"371",2019-01-06,4.6285,2019,1,6,2019,6,98,15.9585,10.2935,"Santa Barbara"
"372",2019-01-07,3.1349,2019,1,7,2019,7,99,16.6098,9.87235,"Santa Barbara"
"373",2019-01-08,5.53,2019,1,8,2019,8,100,17.0699,11.29995,"Santa Barbara"
"374",2019-01-09,2.3181,2019,1,9,2019,9,101,16.5855,9.4518,"Santa Barbara"
"375",2019-01-10,3.4644,2019,1,10,2019,10,102,17.5067,10.48555,"Santa Barbara"
"376",2019-01-11,0.8482,2019,1,11,2019,11,103,16.2598,8.554,"Santa Barbara"
"377",2019-01-12,3.0971,2019,1,12,2019,12,104,14.7891,8.9431,"Santa Barbara"
"378",2019-01-13,7.1144,2019,1,13,2019,13,105,14.6289,10.87165,"Santa Barbara"
"379",2019-01-14,8.3559,2019,1,14,2019,14,106,17.6369,12.9964,"Santa Barbara"
"380",2019-01-15,10.5,2019,1,15,2019,15,107,17.2505,13.87525,"Santa Barbara"
"381",2019-01-16,5.4365,2019,1,16,2019,16,108,22.4181,13.9273,"Santa Barbara"
"382",2019-01-17,7.8455,2019,1,17,2019,17,109,21.8411,14.8433,"Santa Barbara"
"383",2019-01-18,6.5064,2019,1,18,2019,18,110,15.1438,10.8251,"Santa Barbara"
"384",2019-01-19,-0.303,2019,1,19,2019,19,111,12.8045,6.25075,"Santa Barbara"
"385",2019-01-20,-3.0576,2019,1,20,2019,20,112,10.4532,3.6978,"Santa Barbara"
"386",2019-01-21,-2.8993,2019,1,21,2019,21,113,11.8045,4.4526,"Santa Barbara"
"387",2019-01-22,-0.6027,2019,1,22,2019,22,114,12.9264,6.16185,"Santa Barbara"
"388",2019-01-23,2.2855,2019,1,23,2019,23,115,14.5169,8.4012,"Santa Barbara"
"389",2019-01-24,6.5915,2019,1,24,2019,24,116,16.1689,11.3802,"Santa Barbara"
"390",2019-01-25,4.6084,2019,1,25,2019,25,117,17.8635,11.23595,"Santa Barbara"
"391",2019-01-26,2.728,2019,1,26,2019,26,118,19.4868,11.1074,"Santa Barbara"
"392",2019-01-27,4.1652,2019,1,27,2019,27,119,23.4893,13.82725,"Santa Barbara"
"393",2019-01-28,6.0169,2019,1,28,2019,28,120,24.2395,15.1282,"Santa Barbara"
"394",2019-01-29,6.4647,2019,1,29,2019,29,121,23.0253,14.745,"Santa Barbara"
"395",2019-01-30,9.8526,2019,1,30,2019,30,122,25.2039,17.52825,"Santa Barbara"
"396",2019-01-31,8.0372,2019,1,31,2019,31,123,23.7574,15.8973,"Santa Barbara"
"397",2019-02-01,10.2588,2019,2,1,2019,32,124,24.1089,17.18385,"Santa Barbara"
"398",2019-02-02,8.0629,2019,2,2,2019,33,125,23.0873,15.5751,"Santa Barbara"
"399",2019-02-03,12.5022,2019,2,3,2019,34,126,19.6527,16.07745,"Santa Barbara"
"400",2019-02-04,10.0233,2019,2,4,2019,35,127,16.9976,13.51045,"Santa Barbara"
"401",2019-02-05,7.0669,2019,2,5,2019,36,128,17.5195,12.2932,"Santa Barbara"
"402",2019-02-06,5.988,2019,2,6,2019,37,129,16.0582,11.0231,"Santa Barbara"
"403",2019-02-07,2.7223,2019,2,7,2019,38,130,16.6123,9.6673,"Santa Barbara"
"404",2019-02-08,6.135,2019,2,8,2019,39,131,18.0231,12.07905,"Santa Barbara"
"405",2019-02-09,6.735,2019,2,9,2019,40,132,17.6236,12.1793,"Santa Barbara"
"406",2019-02-10,8.7942,2019,2,10,2019,41,133,16.5856,12.6899,"Santa Barbara"
"407",2019-02-11,3.1264,2019,2,11,2019,42,134,17.1686,10.1475,"Santa Barbara"
"408",2019-02-12,2.8248,2019,2,12,2019,43,135,21.3037,12.06425,"Santa Barbara"
"409",2019-02-13,3.1523,2019,2,13,2019,44,136,22.2588,12.70555,"Santa Barbara"
"410",2019-02-14,5.6939,2019,2,14,2019,45,137,22.8123,14.2531,"Santa Barbara"
"411",2019-02-15,3.1356,2019,2,15,2019,46,138,21.0217,12.07865,"Santa Barbara"
"412",2019-02-16,4.015,2019,2,16,2019,47,139,14.8443,9.42965,"Santa Barbara"
"413",2019-02-17,4.471,2019,2,17,2019,48,140,15.6495,10.06025,"Santa Barbara"
"414",2019-02-18,4.8575,2019,2,18,2019,49,141,16.3897,10.6236,"Santa Barbara"
"415",2019-02-19,4.7854,2019,2,19,2019,50,142,17.6879,11.23665,"Santa Barbara"
"416",2019-02-20,7.9752,2019,2,20,2019,51,143,19.6256,13.8004,"Santa Barbara"
"417",2019-02-21,4.7263,2019,2,21,2019,52,144,20.2326,12.47945,"Santa Barbara"
"418",2019-02-22,5.4897,2019,2,22,2019,53,145,20.3029,12.8963,"Santa Barbara"
"419",2019-02-23,4.9432,2019,2,23,2019,54,146,19.6151,12.27915,"Santa Barbara"
"420",2019-02-24,8.2644,2019,2,24,2019,55,147,22.1787,15.22155,"Santa Barbara"
"421",2019-02-25,5.6095,2019,2,25,2019,56,148,18.0811,11.8453,"Santa Barbara"
"422",2019-02-26,5.2641,2019,2,26,2019,57,149,20.2225,12.7433,"Santa Barbara"
"423",2019-02-27,4.5588,2019,2,27,2019,58,150,21.5309,13.04485,"Santa Barbara"
"424",2019-02-28,4.3613,2019,2,28,2019,59,151,21.057,12.70915,"Santa Barbara"
"425",2019-03-01,5.0717,2019,3,1,2019,60,152,23.5117,14.2917,"Santa Barbara"
"426",2019-03-02,1.8055,2019,3,2,2019,61,153,24.3291,13.0673,"Santa Barbara"
"427",2019-03-03,5.7809,2019,3,3,2019,62,154,22.4574,14.11915,"Santa Barbara"
"428",2019-03-04,2.8135,2019,3,4,2019,63,155,21.3705,12.092,"Santa Barbara"
"429",2019-03-05,1.201,2019,3,5,2019,64,156,19.7729,10.48695,"Santa Barbara"
"430",2019-03-06,3.78,2019,3,6,2019,65,157,19.3298,11.5549,"Santa Barbara"
"431",2019-03-07,5.4972,2019,3,7,2019,66,158,15.1559,10.32655,"Santa Barbara"
"432",2019-03-08,4.3854,2019,3,8,2019,67,159,14.8868,9.6361,"Santa Barbara"
"433",2019-03-09,1.7677,2019,3,9,2019,68,160,13.6634,7.71555,"Santa Barbara"
"434",2019-03-10,3.6808,2019,3,10,2019,69,161,17.4562,10.5685,"Santa Barbara"
"435",2019-03-11,4.1798,2019,3,11,2019,70,162,17.9124,11.0461,"Santa Barbara"
"436",2019-03-12,4.4187,2019,3,12,2019,71,163,18.3992,11.40895,"Santa Barbara"
"437",2019-03-13,9.6154,2019,3,13,2019,72,164,16.8033,13.20935,"Santa Barbara"
"438",2019-03-14,10.3626,2019,3,14,2019,73,165,16.748,13.5553,"Santa Barbara"
"439",2019-03-15,10.7642,2019,3,15,2019,74,166,16.7489,13.75655,"Santa Barbara"
"440",2019-03-16,8.4512,2019,3,16,2019,75,167,21.732,15.0916,"Santa Barbara"
"441",2019-03-17,7.7578,2019,3,17,2019,76,168,20.6324,14.1951,"Santa Barbara"
"442",2019-03-18,9.4344,2019,3,18,2019,77,169,20.3093,14.87185,"Santa Barbara"
"443",2019-03-19,9.815,2019,3,19,2019,78,170,20.7729,15.29395,"Santa Barbara"
"444",2019-03-20,7.1726,2019,3,20,2019,79,171,23.1241,15.14835,"Santa Barbara"
"445",2019-03-21,6.7298,2019,3,21,2019,80,172,23.4788,15.1043,"Santa Barbara"
"446",2019-03-22,6.5261,2019,3,22,2019,81,173,16.8612,11.69365,"Santa Barbara"
"447",2019-03-23,7.593,2019,3,23,2019,82,174,17.2947,12.44385,"Santa Barbara"
"448",2019-03-24,8.531,2019,3,24,2019,83,175,16.0515,12.29125,"Santa Barbara"
"449",2019-03-25,4.7993,2019,3,25,2019,84,176,18.4168,11.60805,"Santa Barbara"
"450",2019-03-26,4.1144,2019,3,26,2019,85,177,18.9993,11.55685,"Santa Barbara"
"451",2019-03-27,2.615,2019,3,27,2019,86,178,19.9356,11.2753,"Santa Barbara"
"452",2019-03-28,5.1282,2019,3,28,2019,87,179,17.8701,11.49915,"Santa Barbara"
"453",2019-03-29,3.8746,2019,3,29,2019,88,180,15.5859,9.73025,"Santa Barbara"
"454",2019-03-30,1.9242,2019,3,30,2019,89,181,23.62,12.7721,"Santa Barbara"
"455",2019-03-31,4.0633,2019,3,31,2019,90,182,23.8992,13.98125,"Santa Barbara"
"456",2019-04-01,8.1487,2019,4,1,2019,91,183,21.4952,14.82195,"Santa Barbara"
"457",2019-04-02,10.1308,2019,4,2,2019,92,184,21.633,15.8819,"Santa Barbara"
"458",2019-04-03,7.5642,2019,4,3,2019,93,185,20.3494,13.9568,"Santa Barbara"
"459",2019-04-04,9.0616,2019,4,4,2019,94,186,27.8484,18.455,"Santa Barbara"
"460",2019-04-05,4.7484,2019,4,5,2019,95,187,18.362,11.5552,"Santa Barbara"
"461",2019-04-06,5.2977,2019,4,6,2019,96,188,20.1665,12.7321,"Santa Barbara"
"462",2019-04-07,4.7439,2019,4,7,2019,97,189,19.2918,12.01785,"Santa Barbara"
"463",2019-04-08,3.5122,2019,4,8,2019,98,190,23.2661,13.38915,"Santa Barbara"
"464",2019-04-09,5.4462,2019,4,9,2019,99,191,18.6852,12.0657,"Santa Barbara"
"465",2019-04-10,8.6774,2019,4,10,2019,100,192,20.1117,14.39455,"Santa Barbara"
"466",2019-04-11,9.494,2019,4,11,2019,101,193,18.8299,14.16195,"Santa Barbara"
"467",2019-04-12,10.1249,2019,4,12,2019,102,194,20.4022,15.26355,"Santa Barbara"
"468",2019-04-13,6.5808,2019,4,13,2019,103,195,17.9994,12.2901,"Santa Barbara"
"469",2019-04-14,10.0192,2019,4,14,2019,104,196,18.4978,14.2585,"Santa Barbara"
"470",2019-04-15,9.227,2019,4,15,2019,105,197,17.6637,13.44535,"Santa Barbara"
"471",2019-04-16,8.3365,2019,4,16,2019,106,198,16.7006,12.51855,"Santa Barbara"
"472",2019-04-17,5.3991,2019,4,17,2019,107,199,15.8525,10.6258,"Santa Barbara"
"473",2019-04-18,10.5103,2019,4,18,2019,108,200,20.1585,15.3344,"Santa Barbara"
"474",2019-04-19,10.5262,2019,4,19,2019,109,201,25.0606,17.7934,"Santa Barbara"
"475",2019-04-20,14.5786,2019,4,20,2019,110,202,24.6296,19.6041,"Santa Barbara"
"476",2019-04-21,12.0116,2019,4,21,2019,111,203,23.8521,17.93185,"Santa Barbara"
"477",2019-04-22,13.3109,2019,4,22,2019,112,204,25.2388,19.27485,"Santa Barbara"
"478",2019-04-23,12.8562,2019,4,23,2019,113,205,24.3805,18.61835,"Santa Barbara"
"479",2019-04-24,11.2619,2019,4,24,2019,114,206,22.9238,17.09285,"Santa Barbara"
"480",2019-04-25,6.7112,2019,4,25,2019,115,207,21.5869,14.14905,"Santa Barbara"
"481",2019-04-26,7.8883,2019,4,26,2019,116,208,20.6799,14.2841,"Santa Barbara"
"482",2019-04-27,8.1753,2019,4,27,2019,117,209,22.207,15.19115,"Santa Barbara"
"483",2019-04-28,12.9075,2019,4,28,2019,118,210,17.566,15.23675,"Santa Barbara"
"484",2019-04-29,10.9054,2019,4,29,2019,119,211,18.1449,14.52515,"Santa Barbara"
"485",2019-04-30,8.8524,2019,4,30,2019,120,212,18.9766,13.9145,"Santa Barbara"
"486",2019-05-01,8.23,2019,5,1,2019,121,213,18.0613,13.14565,"Santa Barbara"
"487",2019-05-02,10.7139,2019,5,2,2019,122,214,17.2406,13.97725,"Santa Barbara"
"488",2019-05-03,10.8787,2019,5,3,2019,123,215,18.4209,14.6498,"Santa Barbara"
"489",2019-05-04,10.9095,2019,5,4,2019,124,216,19.9592,15.43435,"Santa Barbara"
"490",2019-05-05,10.8558,2019,5,5,2019,125,217,18.1768,14.5163,"Santa Barbara"
"491",2019-05-06,8.1048,2019,5,6,2019,126,218,17.9265,13.01565,"Santa Barbara"
"492",2019-05-07,9.4356,2019,5,7,2019,127,219,21.9269,15.68125,"Santa Barbara"
"493",2019-05-08,10.5882,2019,5,8,2019,128,220,21.0737,15.83095,"Santa Barbara"
"494",2019-05-09,11.3763,2019,5,9,2019,129,221,22.9665,17.1714,"Santa Barbara"
"495",2019-05-10,11.6577,2019,5,10,2019,130,222,19.0097,15.3337,"Santa Barbara"
"496",2019-05-11,13.5872,2019,5,11,2019,131,223,20.0201,16.80365,"Santa Barbara"
"497",2019-05-12,12.8299,2019,5,12,2019,132,224,22.8884,17.85915,"Santa Barbara"
"498",2019-05-13,9.5528,2019,5,13,2019,133,225,20.5976,15.0752,"Santa Barbara"
"499",2019-05-14,8.9986,2019,5,14,2019,134,226,21.4589,15.22875,"Santa Barbara"
"500",2019-05-15,8.0344,2019,5,15,2019,135,227,22.9886,15.5115,"Santa Barbara"
"501",2019-05-16,4.0816,2019,5,16,2019,136,228,26.0891,15.08535,"Santa Barbara"
"502",2019-05-17,10.3792,2019,5,17,2019,137,229,24.606,17.4926,"Santa Barbara"
"503",2019-05-18,10.542,2019,5,18,2019,138,230,22.0086,16.2753,"Santa Barbara"
"504",2019-05-19,12.1336,2019,5,19,2019,139,231,21.7965,16.96505,"Santa Barbara"
"505",2019-05-20,12.4818,2019,5,20,2019,140,232,22.6464,17.5641,"Santa Barbara"
"506",2019-05-21,13.3398,2019,5,21,2019,141,233,23.0031,18.17145,"Santa Barbara"
"507",2019-05-22,12.0487,2019,5,22,2019,142,234,22.5886,17.31865,"Santa Barbara"
"508",2019-05-23,10.0913,2019,5,23,2019,143,235,23.0677,16.5795,"Santa Barbara"
"509",2019-05-24,10.3474,2019,5,24,2019,144,236,20.1596,15.2535,"Santa Barbara"
"510",2019-05-25,8.8376,2019,5,25,2019,145,237,18.4362,13.6369,"Santa Barbara"
"511",2019-05-26,8.4379,2019,5,26,2019,146,238,19.4836,13.96075,"Santa Barbara"
"512",2019-05-27,9.8245,2019,5,27,2019,147,239,20.3999,15.1122,"Santa Barbara"
"513",2019-05-28,10.0627,2019,5,28,2019,148,240,20.989,15.52585,"Santa Barbara"
"514",2019-05-29,11.9174,2019,5,29,2019,149,241,18.0211,14.96925,"Santa Barbara"
"515",2019-05-30,10.4601,2019,5,30,2019,150,242,18.8006,14.63035,"Santa Barbara"
"516",2019-05-31,12.4038,2019,5,31,2019,151,243,18.3716,15.3877,"Santa Barbara"
"517",2019-06-01,10.7033,2019,6,1,2019,152,244,19.8261,15.2647,"Santa Barbara"
"518",2019-06-02,8.4961,2019,6,2,2019,153,245,24.8676,16.68185,"Santa Barbara"
"519",2019-06-03,12.8423,2019,6,3,2019,154,246,22.2762,17.55925,"Santa Barbara"
"520",2019-06-04,11.048,2019,6,4,2019,155,247,20.2642,15.6561,"Santa Barbara"
"521",2019-06-05,11.9201,2019,6,5,2019,156,248,21.0475,16.4838,"Santa Barbara"
"522",2019-06-06,12.1372,2019,6,6,2019,157,249,20.8724,16.5048,"Santa Barbara"
"523",2019-06-07,10.5962,2019,6,7,2019,158,250,20.9255,15.76085,"Santa Barbara"
"524",2019-06-08,10.498,2019,6,8,2019,159,251,21.7802,16.1391,"Santa Barbara"
"525",2019-06-09,11.1638,2019,6,9,2019,160,252,20.0574,15.6106,"Santa Barbara"
"526",2019-06-10,11.4883,2019,6,10,2019,161,253,20.2641,15.8762,"Santa Barbara"
"527",2019-06-11,11.8637,2019,6,11,2019,162,254,18.7234,15.29355,"Santa Barbara"
"528",2019-06-12,11.0026,2019,6,12,2019,163,255,24.2663,17.63445,"Santa Barbara"
"529",2019-06-13,12.3626,2019,6,13,2019,164,256,20.8372,16.5999,"Santa Barbara"
"530",2019-06-14,10.9429,2019,6,14,2019,165,257,20.5719,15.7574,"Santa Barbara"
"531",2019-06-15,10.4872,2019,6,15,2019,166,258,25.5842,18.0357,"Santa Barbara"
"532",2019-06-16,11.087,2019,6,16,2019,167,259,36.3973,23.74215,"Santa Barbara"
"533",2019-06-17,15.1032,2019,6,17,2019,168,260,32.8028,23.953,"Santa Barbara"
"534",2019-06-18,17.6679,2019,6,18,2019,169,261,28.7646,23.21625,"Santa Barbara"
"535",2019-06-19,16.5136,2019,6,19,2019,170,262,26.6377,21.57565,"Santa Barbara"
"536",2019-06-20,16.9481,2019,6,20,2019,171,263,27.6374,22.29275,"Santa Barbara"
"537",2019-06-21,15.6116,2019,6,21,2019,172,264,26.0922,20.8519,"Santa Barbara"
"538",2019-06-22,12.8123,2019,6,22,2019,173,265,20.0908,16.45155,"Santa Barbara"
"539",2019-06-23,13.0258,2019,6,23,2019,174,266,21.8513,17.43855,"Santa Barbara"
"540",2019-06-24,12.467,2019,6,24,2019,175,267,21.9673,17.21715,"Santa Barbara"
"541",2019-06-25,13.656,2019,6,25,2019,176,268,23.4478,18.5519,"Santa Barbara"
"542",2019-06-26,12.8346,2019,6,26,2019,177,269,22.7574,17.796,"Santa Barbara"
"543",2019-06-27,13.1684,2019,6,27,2019,178,270,22.4777,17.82305,"Santa Barbara"
"544",2019-06-28,13.8278,2019,6,28,2019,179,271,23.4245,18.62615,"Santa Barbara"
"545",2019-06-29,13.0135,2019,6,29,2019,180,272,23.6411,18.3273,"Santa Barbara"
"546",2019-06-30,13.5541,2019,6,30,2019,181,273,23.7879,18.671,"Santa Barbara"
"547",2019-07-01,12.6507,2019,7,1,2019,182,274,28.4448,20.54775,"Santa Barbara"
"548",2019-07-02,15.0081,2019,7,2,2019,183,275,27.0648,21.03645,"Santa Barbara"
"549",2019-07-03,14.8682,2019,7,3,2019,184,276,26.9948,20.9315,"Santa Barbara"
"550",2019-07-04,13.9826,2019,7,4,2019,185,277,26.692,20.3373,"Santa Barbara"
"551",2019-07-05,15.1324,2019,7,5,2019,186,278,24.3013,19.71685,"Santa Barbara"
"552",2019-07-06,14.0511,2019,7,6,2019,187,279,22.4091,18.2301,"Santa Barbara"
"553",2019-07-07,14.1504,2019,7,7,2019,188,280,24.0567,19.10355,"Santa Barbara"
"554",2019-07-08,13.0053,2019,7,8,2019,189,281,22.3448,17.67505,"Santa Barbara"
"555",2019-07-09,12.4207,2019,7,9,2019,190,282,24.919,18.66985,"Santa Barbara"
"556",2019-07-10,12.3842,2019,7,10,2019,191,283,23.1206,17.7524,"Santa Barbara"
"557",2019-07-11,12.4597,2019,7,11,2019,192,284,23.3144,17.88705,"Santa Barbara"
"558",2019-07-12,13.4636,2019,7,12,2019,193,285,24.0029,18.73325,"Santa Barbara"
"559",2019-07-13,12.0823,2019,7,13,2019,194,286,21.3376,16.70995,"Santa Barbara"
"560",2019-07-14,11.0128,2019,7,14,2019,195,287,22.6315,16.82215,"Santa Barbara"
"561",2019-07-15,11.8312,2019,7,15,2019,196,288,21.5617,16.69645,"Santa Barbara"
"562",2019-07-16,13.9268,2019,7,16,2019,197,289,23.1703,18.54855,"Santa Barbara"
"563",2019-07-17,12.6955,2019,7,17,2019,198,290,23.885,18.29025,"Santa Barbara"
"564",2019-07-18,13.0884,2019,7,18,2019,199,291,23.5235,18.30595,"Santa Barbara"
"565",2019-07-19,12.6914,2019,7,19,2019,200,292,26.9702,19.8308,"Santa Barbara"
"566",2019-07-20,12.5589,2019,7,20,2019,201,293,25.3074,18.93315,"Santa Barbara"
"567",2019-07-21,13.5659,2019,7,21,2019,202,294,26.1,19.83295,"Santa Barbara"
"568",2019-07-22,13.7393,2019,7,22,2019,203,295,29.904,21.82165,"Santa Barbara"
"569",2019-07-23,14.9086,2019,7,23,2019,204,296,30.3331,22.62085,"Santa Barbara"
"570",2019-07-24,15.3562,2019,7,24,2019,205,297,26.1807,20.76845,"Santa Barbara"
"571",2019-07-25,14.8927,2019,7,25,2019,206,298,23.952,19.42235,"Santa Barbara"
